_id,title,noFinesset,capacity,legal_status,IsEHPAD,IsEHPA,IsESLD,IsRA,IsAJA,IsHCOMPL,IsHTEMPO,IsACC_JOUR,IsACC_NUIT,IsHAB_AIDE_SOC,IsCONV_APL,IsALZH,IsUHR,IsPASA,IsPUV,IsF1,IsF1Bis,IsF2,prixMin,coordinates.street,coordinates.postcode,coordinates.deptcode,coordinates.deptname,coordinates.city,coordinates.phone,coordinates.emailContact,coordinates.gestionnaire,coordinates.website,coordinates.latitude,coordinates.longitude,coordinates.region
13051.0,EHPAD Les Agapanthes,830214433,55.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,2096.7,98 rue Jean-Giono Lot Le Goubelet - BP 78,83420.0,83,VAR,LA CROIX VALMER,04 94 54 34 41,ehpad@lacroixvalmer.fr,Centre communal d'action sociale (CCAS),,43.211013,6.563975,Provence-Alpes-Côte d'Azur
13014.0,EHPAD Les Alizés,830212080,78.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2663.1,Chemin des Pradeaux,83270.0,83,VAR,ST CYR SUR MER,04 94 26 75 75,lesalizes@orpea.net,SA Orpea - Siège Social,,43.182138,5.696728,Provence-Alpes-Côte d'Azur
13003.0,EHPAD Les Amandiers,830210845,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2701.2,Quartier Vincent Route départementale 62,83440.0,83,VAR,MONTAUROUX,04 94 47 76 00,amandiers@emera.fr,SNC Res Retraite les Amandiers,,43.608178,6.76672,Provence-Alpes-Côte d'Azur
12914.0,EHPAD Les Amandiers de la Ressence,830017034,88.0,Privé commercial,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,False,2982.9,Chemin de la Ressence,83000.0,83,VAR,TOULON,04 94 27 97 00,dir-amandiers-toulon@domusvi.com,SA les Amandiers,http://www.lesamandiersdelaressence.com/,43.122108,5.969232,Provence-Alpes-Côte d'Azur
12920.0,EHPAD Les Charmettes,830017166,79.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,3315.9,60 rue Robert-Forrer Le Brusc,83140.0,83,VAR,SIX FOURS LES PLAGES,04 94 10 61 01,charmettes2@wanadoo.fr,SARL les Charmettes,http://www.maison-de-retraite-les-charmettes.com,43.079411,5.809307,Provence-Alpes-Côte d'Azur
12884.0,EHPAD Les Clos de Planestel,830011458,78.0,Privé commercial,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,2629.2,599 route de Saint-Paul Lieu dit les Clos,83600.0,83,VAR,BAGNOLS EN FORET,04 94 40 23 23,res-lesclosdeplanestel@groupecolisee.com,Groupe Colisée,http://www.groupecolisee.com/etablissements/residence-les-clos-de-planestel/,43.543174,6.668144,Provence-Alpes-Côte d'Azur
12885.0,EHPAD Les Clématites,830011599,82.0,Public,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,1952.7,209 boulevard Coua de Can,83550.0,83,VAR,VIDAUBAN,04 98 10 71 30,administration@lesclematites.fr,Mairie de Vidauban,http://www.ehpad-vidauban.com/,43.432402,6.424144,Provence-Alpes-Côte d'Azur
12893.0,EHPAD Les Eaux vives,830015269,100.0,Public,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,1941.0,230 Impasse de la Montagne,83600.0,83,VAR,FREJUS,04 94 44 53 80,eaux.vives@ville-frejus.fr,Centre communal d'action sociale (CCAS),,43.442145,6.759116,Provence-Alpes-Côte d'Azur
12882.0,EHPAD Les Figuiers,830011219,90.0,Privé commercial,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,2134.2,110 impasse du Cadenet,83210.0,83,VAR,SOLLIES PONT,04 94 23 80 90,direction.solliespont@groupecolisee.com,Les Figuiers EHPAD,http://www.maisonderetraite-lesfiguiers.com,43.203814,6.051367,Provence-Alpes-Côte d'Azur
12863.0,EHPAD Les Jardins de Mar Vivo,830004529,47.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,2411.1000000000004,104 chemin de Mar Vivo aux Deux Chênes,83500.0,83,VAR,LA SEYNE SUR MER,04 94 11 44 00,direction.marvivo@lna-sante.com,SAS LNA Sante,https://lesjardinsdemarvivo.lna-sante.com,43.0768796,5.882724999999937,Provence-Alpes-Côte d'Azur
12867.0,EHPAD Les Jardins de Mar Vivo,830006128,0.0,Privé commercial,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,,104 chemin du Mar-Vivo-Aux-Deux-Chenes BP 232,83500.0,83,VAR,LA SEYNE SUR MER,04 94 11 44 00,direction.marvivo@lna-sante.com ,Lna Sante,,43.076843,5.882729,Provence-Alpes-Côte d'Azur
12986.0,EHPAD Les Jardins de Provence,830201083,73.0,Privé commercial,True,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,2931.0,190 Avenue Robert Guillemard,83140.0,83,VAR,SIX FOURS LES PLAGES,04 94 90 83 83,severine.guerin@philogeris.com,SARL les Jardins de Provence,http://www.lesjardinsdeprovence.net/,43.08222,5.820221,Provence-Alpes-Côte d'Azur
12999.0,EHPAD Les Jardins de Sainte-Baume,830207304,85.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,2520.6,943 route de Brignoles Quartier Pierre Plate,83860.0,83,VAR,NANS LES PINS,04 94 37 20 20,,SARL Les Jardins de Sainte-Baume,http://www.jardinssaintebaume.com,43.379334,5.783804,Provence-Alpes-Côte d'Azur
13062.0,EHPAD Les Jardins de Thalassa,830215182,95.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,2639.1,Vieux chemin de Sainte-Musse,83160.0,83,VAR,LA VALETTE DU VAR,04 98 01 14 14,direction@lesjardins-de-thalassa.com,SA les Jardins de Thalassa,http://www.lesjardins-de-thalassa.com,43.128913,5.98582,Provence-Alpes-Côte d'Azur
12929.0,EHPAD Les Jardins de Valescure,830017711,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,2896.2,53 allée de Vaulongue Zone d'aménagement concerté de Valongue-Esterel,83700.0,83,VAR,ST RAPHAEL,04 94 52 88 88,valescure@hermes-sante.fr,SA Les Jardins de Valescure,http://www.hermes-sante.fr/,43.445562,6.806428600000004,Provence-Alpes-Côte d'Azur
12932.0,EHPAD Les Jardins du Revest,830018123,77.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2582.4,376 chemin de l'Oratoire,83200.0,83,VAR,LE REVEST LES EAUX,04 94 10 19 00,lesjardinsdurevest@gmail.com,SARL Emanrose,,43.1699,5.923011,Provence-Alpes-Côte d'Azur
12894.0,EHPAD Les Jonquiers,830015319,40.0,Public,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,1900.2,Quartier Maugariel Le Pascaret,83440.0,83,VAR,ST PAUL EN FORET,04 94 39 15 85,mr-seillans@orange.fr,EHPAD autonome du Riou Blanc,,43.56939,6.685726,Provence-Alpes-Côte d'Azur
12958.0,EHPAD Les Migraniers,830101325,42.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1868.4,2 Rue de la Pompe,83310.0,83,VAR,GRIMAUD,04 94 83 21 57,mdrgrimaud@gmail.com,Maison de retraite publique Grimaud,,43.273536,6.520187,Provence-Alpes-Côte d'Azur
13061.0,EHPAD Les Mille soleils,830215174,78.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2483.7000000000003,411 avenue du Général-de-Gaulle Les Peyrouas,83490.0,83,VAR,LE MUY,04 94 19 65 65,lesmillesoleils@live.fr,EURL les Milles Soleils,http://les-mille-soleils.com,43.471162,6.555512,Provence-Alpes-Côte d'Azur
13023.0,EHPAD Les Opalines,830212569,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2810.3999999999996,71 Rue Paul Guiol,83220.0,83,VAR,LE PRADET,04 94 08 76 00,opalines-pradet@lesopalines.fr,SARL Les Opalines,http://le-pradet.lesopalines.fr/,43.107025,6.029015,Provence-Alpes-Côte d'Azur
13067.0,EHPAD Les Opalines,830215372,77.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2936.3999999999996,36 Avenue du 8 Mai 1945,83120.0,83,VAR,STE MAXIME,04 94 55 05 00,opalines-stemaxime@lesopalines.fr,Societe Gestion Maisons de Retraite,http://www.lesopalines.fr/ehpad-sainte-maxime/,43.314534,6.630654,Provence-Alpes-Côte d'Azur
13066.0,EHPAD Les Palmiers,830215349,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2751.9,339 avenue Salvador-Allende,83500.0,83,VAR,LA SEYNE SUR MER,04 94 94 18 97,contact@residencelespalmiers.com,SARL les Palmiers,,43.082494,5.881812,Provence-Alpes-Côte d'Azur
12978.0,EHPAD Les Platanes,830200218,62.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,1950.9,Avenue Augustin-Grangeon,83990.0,83,VAR,ST TROPEZ,04 94 55 83 23,direction.platanes@wanadoo.fr,Association les Platanes,,43.269135,6.640969,Provence-Alpes-Côte d'Azur
13052.0,EHPAD Les Serves,830214508,20.0,Privé commercial,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,2550.6,396 rue de la Font des Fabres,83210.0,83,VAR,LA FARLEDE,04 94 27 82 82,secretariat.lesserves@orange.fr,SARL Les Serves,,43.162412,6.046996,Provence-Alpes-Côte d'Azur
12870.0,EHPAD Les Tamaris,830007449,94.0,Public,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,1599.3000000000002,436 avenue de la Coupiane,83160.0,83,VAR,LA VALETTE DU VAR,04 94 61 20 20,contact@lestamaris.fr,Centre communal d'action sociale (CCAS),http://www.lavalette83.fr/des-services-a-mon-service/la-valette-solidaire/ehpad-les-tamaris-101.html,43.1311,5.98996,Provence-Alpes-Côte d'Azur
13050.0,EHPAD Les Templiers,830214029,28.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1989.3000000000002,Avenue des Droits de l'Homme,83570.0,83,VAR,MONTFORT SUR ARGENS,04 94 72 80 00,mdr.templiers@wanadoo.fr,Association Accueil Montfort,,43.473976,6.126235,Provence-Alpes-Côte d'Azur
13034.0,EHPAD Lou Jas,830213088,85.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1976.1000000000001,113 chemin de la Poussaraque,83190.0,83,VAR,OLLIOULES,04 94 11 52 62,direction.loujas@orange.fr,Association Pervenche,,43.139066,5.851009,Provence-Alpes-Côte d'Azur
12933.0,EHPAD MBV - Bellestel,830018172,107.0,Privé non lucratif,True,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False,2658.0,Chemin de Pré-vert,83600.0,83,VAR,LES ADRETS DE L ESTEREL,04 94 17 77 77,bellestel@mutuelle-mbv.fr,MBV,http://www.mutuelle-mbv.fr/index2.php?EHPAD=bellestel-a,43.523193,6.825703,Provence-Alpes-Côte d'Azur
13057.0,EHPAD Maison de retraite Kérios ,830215042,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2405.4,Avenue Marc-Delage,83130.0,83,VAR,LA GARDE,04 94 21 83 50,kerios83@wanadoo.fr,SA Kerios,,43.1249725,6.004768399999989,Provence-Alpes-Côte d'Azur
12954.0,EHPAD Manon des Sources,830101242,89.0,Public,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1956.0,La Fournigue,83330.0,83,VAR,LE BEAUSSET,04 94 98 55 00,mr.lebeausset@wanadoo.fr,Maison de Retraite Publ.Du Beausset,http://www.ehpad-manon-des-soucres.fr,43.196254,5.809114,Provence-Alpes-Côte d'Azur
13053.0,EHPAD Notre Dame de la Paix,830214599,124.0,Privé commercial,True,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,2860.8,961 avenue Colonel-Picot-Brunet,83000.0,83,VAR,TOULON,04 94 61 97 00,contact@residence-retraite-ndp.com,Notre Dame de la Paix,http://www.residence-retraite-ndp.com/,43.1295826,5.9673583,Provence-Alpes-Côte d'Azur
12957.0,EHPAD Notre-Dame des Anges,830101291,55.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2069.4,17 Avenue des 4 Pierres,83510.0,83,VAR,LORGUES,04 94 99 59 32,accueil@notre-dame-anges.org,Association Arege,http://www.notre-dame-des-anges.tumblr.com,43.492218,6.364902,Provence-Alpes-Côte d'Azur
12972.0,EHPAD Peirin,830200119,90.0,Public,True,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,2041.5,53 Rue du Gaou,83310.0,83,VAR,COGOLIN,04 94 54 65 94,peirin.accueil@orange.fr,EHPAD Peirin,,43.24871,6.538088,Provence-Alpes-Côte d'Azur
12994.0,EHPAD Petites Soeurs des Pauvres ma maison,830206579,70.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1925.3999999999999,Impasse Jeanne-Jugan Saint-Roch,83000.0,83,VAR,TOULON,04 94 89 57 83,ms.toulon.psdp@wanadoo.fr,Petites Soeurs des Pauvres Ma Maison,,43.128824,5.919474,Provence-Alpes-Côte d'Azur
13068.0,EHPAD Plénitude,830215539,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2619.6,Rue des Farayettes,83136.0,83,VAR,GAREOULT,04 94 69 64 64,plenitude-ehpad@orange.fr,Plenitude Gareoult,http://www.residence-plenitude.com,43.329673,6.044005,Provence-Alpes-Côte d'Azur
12971.0,EHPAD Privé Saint-Maur,830101788,130.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,2092.5,237 avenue de Valbourdin,83000.0,83,VAR,TOULON,04 94 92 37 40,maisonretraite-stmaur@wanadoo.fr,Association St Maur,,43.139269,5.919856,Provence-Alpes-Côte d'Azur
13075.0,EHPAD Renaissance Mayol,830216172,88.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2659.7999999999997,Rue Henri-Pertus Centre Mayol Niveau 5,83000.0,83,VAR,TOULON,04 94 16 91 91,information@renaissancemayol.fr,SAS Renaissance Mayol,http://www.renaissance-mayol.fr,43.11976744180951,5.937732005609541,Provence-Alpes-Côte d'Azur
12913.0,EHPAD Résidalya le Grand Jardin,830016978,94.0,Privé commercial,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,2713.7999999999997,355 Avenue de la Grande Bastide,83980.0,83,VAR,LE LAVANDOU,04 98 07 77 38,jardin-lavandou@domusvi.com,SAS Residalya Residences de France,https://www.domusvi.com/maisons-de-retraite/le-grand-jardin-le-lavandou-3343956,43.133032,6.355397,Provence-Alpes-Côte d'Azur
13031.0,EHPAD Résidence Aigue-Marine,830212874,125.0,Privé commercial,True,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,3005.7,1159 chemin de Reganeu Quartier la Garduère,83150.0,83,VAR,BANDOL,04 94 29 85 16,direction.aiguemarine@lna-sante.com,SA Résidence Aigue-Marine,https://aiguemarine.lna-sante.com/,43.153407,5.742786,Provence-Alpes-Côte d'Azur
13056.0,EHPAD Résidence Bellisa,830215034,56.0,Privé non lucratif,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,2188.7999999999997,1641 chemin du pansard,83250.0,83,VAR,LA LONDE LES MAURES,04 94 01 39 39,,Domusvi,http://www.domusvi.com/maison-retraite/var-83-la-londe-les-maures-802493.html/,43.1251,6.23276,Provence-Alpes-Côte d'Azur
12878.0,EHPAD Résidence Colonel Picot,830009908,92.0,Privé commercial,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,2534.1,627 avenue du Colonel Picot,83160.0,83,VAR,LA VALETTE DU VAR,04 94 42 51 80,,Cyp - Sas,,43.146417,6.010208,Provence-Alpes-Côte d'Azur
12974.0,EHPAD Résidence Le Cosor,830200150,94.0,Privé non lucratif,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,2227.5,1360 vieux chemin de Sainte-Musse,83000.0,83,VAR,TOULON,04 94 27 26 89,accueil@collinestemusse.fr,Association d'entraide médico-sociale,http://www.residence-colline-sainte-musse.fr,43.1226,5.98375,Provence-Alpes-Côte d'Azur
12873.0,EHPAD Résidence Les Oliviers,830007928,90.0,Privé commercial,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,3047.4,255 impasse Pierre-Flory,83160.0,83,VAR,LA VALETTE DU VAR,04 94 00 08 08,lavalette@orpea.net,Orpéa,http://www.orpea.com/maison-de-retraite-les-oliviers-la-valette-du-var-83,43.135277,5.987753,Provence-Alpes-Côte d'Azur
12859.0,EHPAD Résidence Les Pléiades,830003968,128.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,2978.4,192 rue Reine-Jeanne Quartier Claret,83000.0,83,VAR,TOULON,04 98 00 59 10,accueil.pleiades@lna-sante.com,SAS Résidence Les Pléiades,http://www.lna-sante.com,43.132368,5.926802,Provence-Alpes-Côte d'Azur
13005.0,EHPAD Résidence Marie-Magdeleine,830211207,70.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2410.8,371 avenue du 8-Mai-1945,83470.0,83,VAR,ST MAXIMIN LA STE BAUME,04 94 78 01 94,mdr.mariemadeleine@wanadoo.fr,SAS Marie Magdeleine Retraite,,43.452919,5.87179,Provence-Alpes-Côte d'Azur
12908.0,EHPAD Résidence Notre-Dame de Paracol,830016689,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,2829.0,273 chemin de Paracol Lieu-dit-Saint-Jacques,83143.0,83,VAR,LE VAL,04 94 37 11 30,contact@notre-dame-de-paracol.com,EURL Gesmareval,http://www.notre-dame-de-paracol.com/,43.4451696,6.0709023,Provence-Alpes-Côte d'Azur
12921.0,EHPAD Résidence Olive et Germain Braquehais,830017299,90.0,Privé non lucratif,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,2004.6,66 chemin de la Queirade,83230.0,83,VAR,BORMES LES MIMOSAS,04 94 02 37 00,resbraquehais@armeedusalut.fr,Fondation de l'Armée du Salut,http://www.armeedusalut.fr/etablissements/residence-olive-et-germain-braquehais/presentation.html,43.137193,6.346289,Provence-Alpes-Côte d'Azur
12934.0,EHPAD Résidence Palméra (Ex.Résidence du Port),830018560,73.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,3120.6,67 avenue de la Résistance,83110.0,83,VAR,SANARY SUR MER,04 94 07 88 88,administration@residence-palmera.com,SARL Palmera,https://www.medeos.fr/residence-retraite/palmera/,43.117562,5.797485,Provence-Alpes-Côte d'Azur
12965.0,EHPAD Résidence Pin et Soleil,830101507,102.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,1880.4,2 avenue du Calvaire,83790.0,83,VAR,PIGNANS,04 94 33 20 40,direction@mdrpignans.fr,EHPAD Résidence Pin et Soleil,,43.303795,6.229218,Provence-Alpes-Côte d'Azur
12975.0,EHPAD Résidence Saint-Clair,830200168,75.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,2286.2999999999997,580 chemin Saint-Clair,83640.0,83,VAR,ST ZACHARIE,04 42 72 90 71,residencestclair@aol.com,SAS Saint-Clair,http://www.residencestclair.com,43.389388,5.712029,Provence-Alpes-Côte d'Azur
13010.0,EHPAD Résidence Saint-Honorat,830211702,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2639.4,548 chemin de Seyne à Bastian,83500.0,83,VAR,LA SEYNE SUR MER,04 94 06 58 28,sainthonorat@orpea.net,Orpéa,http://www.orpea.com/maison-de-retraite-saint-honorat-la-seyne-sur-mer-83,43.094928,5.877174,Provence-Alpes-Côte d'Azur
12979.0,EHPAD Résidence Sainte-Catherine-Labouré,830200226,110.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,2166.0,130 Chemin de la Providence,83000.0,83,VAR,TOULON,04 94 20 76 76,scl83-direction@itinova.org,Association Santé et Bien-Être,,43.12712,5.958827,Provence-Alpes-Côte d'Azur
13033.0,EHPAD Résidence Sainte-Philomène,830213054,29.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,2287.2,716 Rue de la Libération,83390.0,83,VAR,PUGET VILLE,04 94 33 57 34,contact@sainte-philomene.fr,SARL Résidence Sainte-Philomène,http://www.sainte-philomene.fr,43.290515,6.139841,Provence-Alpes-Côte d'Azur
12941.0,EHPAD Résidence Victoria,830020731,85.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,2856.0,189 chemin des Deux Frères Quartier Piédardan,83190.0,83,VAR,OLLIOULES,04 94 02 91 00,direction.ollioules@orpea.net,Orpéa,http://www.orpea.com/maison-de-retraite-victoria-ollioules-83,43.125744,5.855126,Provence-Alpes-Côte d'Azur
12991.0,EHPAD Résidence du Mont Aurelien,830206447,96.0,Privé commercial,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,2426.7,Route départementale 560,83860.0,83,VAR,NANS LES PINS,04 94 37 04 04,contact@maison-retraite-montaurelien.fr,Residence Mt Aurelien,,43.391832,5.787119,Provence-Alpes-Côte d'Azur
12963.0,EHPAD Saint-François,830101473,76.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,2007.9,28 rue Saint-Honorat Place Saint-François,83510.0,83,VAR,LORGUES,04 94 60 33 50,accueil@ehpad-saint-francois.fr,EHPAD public Saint-François,http://www.ehpad-saint-francois.fr/,43.496207,6.363903,Provence-Alpes-Côte d'Azur
12966.0,EHPAD Saint-Jacques,830101515,70.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1896.9,Quartier des Trente-Gouttes,83560.0,83,VAR,RIANS,04 94 80 33 54,accueil-mr-rians@laposte.net,Maison de Retraite St Jacques,http://www.maison-st-jacques.com/,43.606751,5.755966,Provence-Alpes-Côte d'Azur
13044.0,EHPAD Saint-Jacques,830213872,50.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1654.2,Impasse Antoinette-Achard,83480.0,83,VAR,PUGET SUR ARGENS,04 98 11 44 30,dg-contact@chi-frejus-saint-raphael.fr,Centre hospitalier de Frejus St Raphael,,43.457885,6.682817,Provence-Alpes-Côte d'Azur
74741.0,EHPAD Saint-Jacques - Les Gênets,830021317,79.0,Public,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,1941.2999999999997,Avenue Pothonier,83390.0,83,VAR,CUERS,04 94 00 05 90,mdr.les-lavandins@wanadoo.fr,EHPAD public Saint-Jacques,,43.2419262771234,6.071747193472941,Provence-Alpes-Côte d'Azur
12962.0,EHPAD Saont-Jacques - Les Capucines,830101465,81.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,1941.2999999999997,150 rue Jacques-Yves-Coustaud,83390.0,83,VAR,CUERS,04 94 03 84 84,mdr-les-lavandins@wanadoo.fr,EHPAD Public Saint-Jacques,,43.232654,6.077254,Provence-Alpes-Côte d'Azur
13058.0,EHPAD Tonus Vitamine,830215109,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2674.5,81 Avenue Jean Garrus,83300.0,83,VAR,DRAGUIGNAN,04 94 50 94 50,tonus.vitamine@orange.fr,SARL Tonus Vitamine,http://www.tonus-vitamine.com/,43.532648,6.448259,Provence-Alpes-Côte d'Azur
12906.0,EHPAD Toussaint Merle,830016531,66.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1769.1,Avenue Jules-Renard,83500.0,83,VAR,LA SEYNE SUR MER,04 94 14 55 55,dg@ch-toulon.fr,CHI Toulon La Seyne Sur Mer,http://www.ch-toulon.fr/index.php?id=455&MP=318-600,43.108693,5.870233,Provence-Alpes-Côte d'Azur
12982.0,EHPAD Verdon Accueil,830200408,80.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1982.9999999999998,660 chemin du Lac,83560.0,83,VAR,ST JULIEN,04 94 37 25 00,residenceleverdon@orange.fr,Association Verdon Accueil,,43.702016,5.922493,Provence-Alpes-Côte d'Azur
12961.0,EHPAD Xavier Marin,830101457,61.0,Public,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,1882.5,Place Xavier Marin BP 16,83570.0,83,VAR,COTIGNAC,04 94 37 00 77,xavier-marin@wanadoo.fr,EHPAD Xavier Marin,http://ehpadcotignac.izihost.com/,43.529171,6.148583000000031,Provence-Alpes-Côte d'Azur
12981.0,EHPAD au Bon Accueil,830200333,24.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2604.6,8 impasse Georges-Bizet La Mondrive,83260.0,83,VAR,LA CRAU,04 94 01 37 70,maison.bonaccueil@free.fr,SARL Au Bon Accueil,,43.149167,6.077435,Provence-Alpes-Côte d'Azur
12888.0,EHPAD autonome l'Escandihado,830012449,62.0,Public,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1995.0,Avenue du Général-de-Gaulle,83340.0,83,VAR,FLASSANS SUR ISSOLE,04 94 80 99 20,directeur.lescandihado@orange.fr,Mairie de Flassans,http://lescandihado.fr,43.371509,6.226167,Provence-Alpes-Côte d'Azur
12992.0,EHPAD de la Mgen,830206462,139.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,2449.5,Route de Marseille BP 78,83270.0,83,VAR,ST CYR SUR MER,04 94 26 78 00,saint-cyr@mgen.fr,MGEN Action Sanitaire et Sociale,https://www.mgen.fr/etablissements/etablissements-dhebergement-pour-personnes-agees-dependantes/saint-cyr-sur-mer-83/,43.160497,5.696219,Provence-Alpes-Côte d'Azur
12964.0,EHPAD du Centre hospitalier départemental du Var au Luc,830101481,236.0,Public,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1933.5,7 rue Jean-Jaurès BP 87,83340.0,83,VAR,LE LUC,04 94 50 04 00,direction@hv-leluc.com,CH Departemental du Var Au Luc,,43.394348,6.315189,Provence-Alpes-Côte d'Azur
12968.0,EHPAD du Riou Blanc,830101556,85.0,Public,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,1845.9,350 ancien chemin de Mons,83440.0,83,VAR,SEILLANS,04 94 39 15 85,mdr-seillans@orange.fr,EHPAD du Riou Blanc,,43.638264,6.653215,Provence-Alpes-Côte d'Azur
13042.0,EHPAD du centre hospitalier,830213849,182.0,Public,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,1741.8000000000002,33 avenue Riondet,83400.0,83,VAR,HYERES,04 94 00 28 12,secdir@ch-hyeres.fr,Centre hospitalier de Hyeres Marie-Josée Treffot,http://www.ch-hyeres.fr/grands-age-et-dependance/centre-riondet-414.html,43.122001,6.119979,Provence-Alpes-Côte d'Azur
